score	content	date	label	app	pred_label
1	여기어때 통해서 예약했다가 새벽 1시반에 숙소에서 금액 설정 잘못된거라고 사과 한마디 없이 취소하라고 전화옴. 이 어플 다시는 이용안함.	2022-10-15	0	abouthere	0
1	일처리가 엉망이고 상담원들은 일을 안합니다 종일 알아본다는 말만 하고 제대로 일을 처리하는게 없습니다. 광고 찍을 돈을 줄이고 서비스에 신경쓰세요. 두번 다신 사용 안합니다. 작은 여행사 플랫폼보다 못합니다. 최악입니다	2022-09-02	0	abouthere	0
2	쿠폰있어면 뭐합니까 토요일 예약이 자체가안돼고 업소에 전화문의하라는데	2021-12-06	0	abouthere	0
3	맨 아래에 두번째에 있는 '검색' 버튼을 누르면 아무것도 안나오고 흰색 스크린만 떠요.. 해결해주세요~ ㅠ,ㅠ	2020-04-23	0	abouthere	0
1	아진짜 ***같은 곳이네요 환불 죽어도안됨 요청하면 전화 연결안됨 카톡문의 안봄 1대1고객센터 다음날확인함 예약할때 신중히 하세요	2020-12-14	0	abouthere	0
1	설치도 안되고 업뎃도 안되고	2021-04-30	0	abouthere	0
1	도대체 왜? 접속이 안되고 무한 로딩인건지..	2022-03-19	0	abouthere	0
1	아니 예약취소 관련해서 숙소측에서 여기어때로 문의하라해서 지금 4일째 대기중입니다 전화예약 순번도 했는데 아직도 연락없고 카톡도 안오고 뭐하자는건지 저뿐만 아니라 다른사람들도 런 피해많은가같은데 개선이 되지않나여?	2020-08-05	0	abouthere	0
1	네이버 소셜로그인 누르면 일시적인오류라면서 꺼도 계속뜨는데 이거 어플을 쓰라는건가요 쓰지말라는건가요? 로그아웃하고나서 들어갈수가없네요	2022-06-04	0	abouthere	0
1	업데이트를 했는데 자꾸 하라면... 되는것인가	2022-01-27	0	abouthere	0
1	예약하고 취소하려니 바로 %적용해서 수수료 떼네요 최악이네요 별하나도아깝운데 하나라도줘야쓸수있어서주네요	2020-09-16	0	abouthere	0
1	당일 취소는 환불도 안되는 그런 개같은걸 누가 만들었을까?	2022-11-04	0	abouthere	0
1	여긴 뭐 죄다 욕 밖에 없네ㅠ 앱 안쓸란다	2020-07-07	0	abouthere	0
1	19만짜리 예약하는데 18만이상 쿠폰 사용이 안된다고 하네 상술이냐 기분더럽네	2022-03-05	0	abouthere	0
1	예약한 숙소 방이 실제와 다름. 해당 숙소 리뷰가 7000개가 넘어가지만 같은 아이디에 뒤에 넘버링만 바꿔서 주기적으로 동일한 내용으로 반복적인 리뷰가 계속 달리는 숙소인데 여기어때에서는 아는지 의문. 아무래도 숙소에 대한 검증을 하기보다 부동산 업자들처럼 사진만 받아서 올리는 느낌. 1:1 카톡 문의라면서 답변도 없고, 봇으로 그냥 보이는 ARS 같은 시스템임.	2024-02-15	0	abouthere	0
3	적당해요	2022-04-15	0	abouthere	1
1	날강도 여기어때 이용 하지마세요 ㅋ	2021-03-23	0	abouthere	0
1	서비스 최악 여기어때 안써야겠음	2020-03-16	0	abouthere	0
1	숙소 앞에서 30분전에 예약하고 바로 방문했습니다. 사진상과 너무 다르게 불청결, 곰팡이냄새, 벌레가 있어서 그쪽 숙소측에 정중하게 말씀드렸더니 환불해주겠다하셨어요. 고객센터에 전화하여 합의됐고 사진상이랑 너무 달라 환불부탁한다고 했지만 여기어때요 측에서 안된다고 하더라구요. 상품을 사도 그정도 하자와 차이가 나면 환불해주는게 맞습니다. 그것도 30분전에 예약한 것이며, 업체와 협의도 됐는데 왜 환불이 안된다는 것인지요? 여기어때요는 고객과 숙소 연결만 하라고 있는 곳은 아닙니다. 업체와 고객 모두 만족할 수있도록, 둘의 권리도 보호하라고 있는곳이지요. 결제만 끝나면 수수료만 챙기고 나몰라라 하는 것이 '여기어때요' 인가봅니다 다신 이용안합니다.	2020-11-23	0	abouthere	0
1	10분지나서 환불안됩니다 양해부탁드립니다^^	2024-03-09	0	abouthere	0
1	절대 사용하지마세요. 예약 시 절대 환불 불가래요. 일부 수수료 내는 거 감수하려고 했는데 전액 환불 불가라뇨? 코로나 때문에 불가피하게 일주일 전에 예약 취소 하려는데 환불 100% 불가라고 하네요.	2022-02-22	0	abouthere	0
1	일주일동안 최소 열번을 삭제했다 다시깔아도 화면 자체가 보이질않아요 뜨지도않고요 들어가면 ㅂ그냥 팝업으로 쿠폰준다는 팝업이뜨고 다시보지않기 눌러도 그냥 하얀화면만떠요ㅡㅡ 진짜 처리좀 해주세요 제발	2021-03-10	0	abouthere	0
1	야놀자보다 비쌈	2020-04-06	0	abouthere	0
1	배가부른 회사임. 환불 못하고 오프라인 결제보다 비싸고.	2020-09-28	0	abouthere	0
1	진짜 숙박어플 중에 제일 최악이에요 결제취소할려해도 상담원연결도 잘 안되고 카톡상담해도 답도 없고 진짜 절대 쓰지 마세요	2022-12-07	0	abouthere	0
1	여러분 쓰지마세요~~ 환불규정이 취소 전날이면 그래도 30% 정도는 해줘야 하는거 아닌가요?, 1도 없구, 상담원 통화할려면 최소 40분 기다려야 합니다	2022-03-17	0	abouthere	0
1	숙소 방 잘못잡아서 취소하고 다른방 잡았는데 기존 방 취소한내역이 환불이 안되서 물어보니 환불할때 고객센터로 전화 안해서 환불 못해주겠다고 하네요. 84,000원 짜리 어플이네요. 많이 배워갑니다	2021-08-13	0	abouthere	0
1	이거 상담사고 어플이고 어이없다 돈많으면 그냥 호텔숙소잡는거아님?저렴한데 잘쓰려고 이딴어플 쓰는건데 미안하다 싼거잡아서 여행다니다 평일 이만오천원짜리 숙소잡았다 잠만자면되서 그냥잘려고 싼데 잡았는데 자고있는 여친옆에 5센치 미국바퀴벌레가 기어가고있더라 나도 벌레 미치도록 싫어해서 종이컵으로 겨우 덮고 어찌어찌하다 놓쳐서 바닥에 덮어두고 무거운걸로 눌러놓고 주인한테 못자겟다고하니 환불안되고 다른방서자라더라? 다른방은 없겠냐.... 환불해달라니 안된데서 상담사랑 통화하니 상담사분이 주인이랑 통화하고 19500원내고 가라더라 새벽3시에 사과받고 환불받고 자다일어나서 다른모텔 찾아가는거도 어이없을껀데 왜싼데갔니 워낙싼데다보니 니가이해하란식으로 중간에 웃기도하면서 말하더라 어떻게든 문어발 넓혀 지들 마진챙기는 어플회사나 그밑에서 일하는 직원이나 뭐 거기서 거기더라 걍 거지같다 이용시간 만큼 요금 낸다했다나는 그니까15000원 달란다 쓰지마라 이딴거 500자 이하라 더못쓴다 생략한다 끝	2022-05-04	0	abouthere	0
1	좋은말 하나없네ㅋ뭐한다고 이런 어플 만들었는지...바로 삭적	2021-07-03	0	abouthere	0
1	지속적 강제 업데이트	2021-10-30	0	abouthere	0
1	왜 설치가 안돼나요	2020-09-25	0	abouthere	0
1	여기어때 상담원들 최악입니다	2024-04-14	0	abouthere	0
2	앱업데이트가 안됨 사용도 못함 아직까지 업데이트 안됨 쓰지말라고하는건지? 1주일동안 업데이트기안됨 ㅜ.ㅜ 아 뭐지	2021-03-15	0	abouthere	0
1	절대 사용하지 마세요. 취소 하는 과정을 무조건 고객센터 거치게 해놓았는데, 고객센터는 기를 쓰고 전화, 이메일, 1:1문의 다 무시합니다. (다른 리뷰나 네이버 참고하셔도 좋습니다) 그러고 한참 지나서 취소 수수료 나오는 기간 되니 연락오네요. 저만 그런거면 모르겠는데, 다른 사람도 그러는걸 보니까 치가 떨립니다. 기분 좋은 휴가 시작부터 망치고 싶지 않다면, 당장 이 앱을 삭제하세요.	2021-06-21	0	abouthere	0
3	안녕하세요 , 여기어때어플 잘 사용하고 있는데요 이해안되는 부분 문의드립니다.여기어때앱은 왜 태블릿으로 지원이 안되죠 ? 쫌 더 엄격히 말하면 태블릿으로 지원이 안되는게 아니라 아이패드는 여기어때앱 지원이 되고 갤럭시탭만 지원이 안됩니다ᆢ이해가 안되네요 . 저는 태블릿으로 많은 어플 사용하고 있는데 여기어때만 다운 못 받았습디다. 구글스토어 갤럭시탭에도 어플 활성화 부탁드립니다 아이패드만 활성화 하지 말고 ᆢ	2021-12-13	0	abouthere	0
1	굿	2020-08-10	0	abouthere	1
1	예약취소 관련으로 고객센터에 전화해도 안받음. 카카오톡으로 상담신청해도 이틀 넘게 볼 생각을 안함. 어쩔 수 없이 쓰긴 했지만 다신 쓰기 싫음	2020-07-14	0	abouthere	0
1	리뷰를 쓱 훑어보는데 확실히 믿음이 안가는 어플이네요. 해외 호텔 알아보는데 괜한 문제가 생길까봐 이용을 못하겠습니다. 여행가서 괜히 스트레스 받고 싶지 않네요 광고보단 운영에 더 신경쓰시는게..	2023-08-18	0	abouthere	0
1	다운로드 로딩이 10분째임 다른 데이터는 잘 접속 활성화 되는데 얘는 왜그런거임???	2020-09-29	0	abouthere	0
1	업데이트좀 그만좀.합시다. 매번~~	2021-05-22	0	abouthere	0
1	아니 웹으로 들어갔을때 팝업을 쳐 띄울거면 닫기버튼좀 보이게 해라 진심 개발자 돌대가리임? 줘패고싶네 팝업진짜. 어플깔게 유도할거면 이딴 잔대가리좀 굴리지 마세요. 뭔 시력검사하는줄 알았네.	2024-09-06	0	abouthere	0
1	환불 안되는게 정말 욕이나올정도로 화가나네요 최악의 환불시스템이라고 밖에 말이 안나오네요 어플 삭제를 하는게 더 좋을꺼 같아요 이걸 보시는 이걸 설치하시려는분들은 환불못받는다고 생각하고 어플 다운받으세요ㅎㅎ	2020-12-11	0	abouthere	0
3	쏘쏘	2021-03-13	0	abouthere	0
1	신뢰가안가는 업체입니다 어플로예약하고 8월15일 정동진호텔까지 6시간운전해서갔다가 예약전달이 안되었다해서 환불조치하고 가족여행 망했네요	2020-08-16	0	abouthere	0
2	업데이트가 너무 잦은듯 합니다. 물론 신경쓴다는 의미도 되겠지만 사용자 입장에선 불편한점이 많네요. 업데이트 실행전 나중에 하기 같은 기능이 추가되어야 할듯 합니다.	2021-03-12	0	abouthere	0
1	이샛ㅋ들 사기꾼들임 어플로 돈받고 가면 또 돈받고 문의하니까 그게맞다함ㅋ 그냥 한통속임 믿거어플 ㅋㅋ 야놀자나쓰시길	2023-04-28	0	abouthere	0
1	정말 별점 1도 아까운 앱이네요. 앱은 둘째치고 운영이 빵점입니다. 호텔 예약하려고 하니 계속 오류가 나서 고객센터 전화하니 6분만에 간신히 통화가 되었는데, 앱에 문제가 있으니 다른 앱을 사용하라고.. 좋아요, 앱에 문제가 있을 수는 있죠. 근데 그러면 보통은 공지를 띄우는게 순서죠. 우리앱이 지금 문제가 있다, 죄송하다, 빨리 복구하겠다 등등.. 기본 아닙니까? 이런 기본도 안되어있는 운영을 하면서 TV광고만 돈들여서 한다고 다가 아니라는걸 아셨으면 좋겠네요. 굉장히 실망이고요. 원하시는대로 다른 플랫폼으로 가겠습니다.	2022-12-06	0	abouthere	0
1	네이버카카오로그인 누르면 아무것도안뜨고 그냥 비로그인으로 쳐 해놀꺼면 그걸 왜 만들어놓는지	2022-02-01	0	abouthere	0
1	해외숙소 인프라도 안되어있고 지도상 위치도 다르며 잘못도인정안하고 환불도 안해줌.	2024-09-21	0	abouthere	0
1	솔직히 빵점. 사진과 다른호텔 심지어 화장실문은 부숴져있어 환불 요청했는데 환불불가ㅋㅋ 호텔이 해주겠다는데 환불이 왜안되는지ㅋㅋ	2021-06-23	0	abouthere	0
1	여기다 답글 달 시간에 1:1문의를 하나라도 더 답해주는게 나을듯한데 훨씬 일찍 한 문의글은 아직도 답변이없고 리뷰 답글은 빠르게달리네요~	2020-08-05	0	abouthere	0
1	예약은 속전속결 취소는 세월아 내월아 군요. 지금까지 출장이 잦아 많이 썻는데 인터넷 글이나 후기를 보니 대응이 엉망이군요. 삭제가 답이네요. 시스템 바뀌면 광고하세요	2020-07-19	0	abouthere	0
1	가격 장난이 거의 사기에 가까움(아고다 수준.) 8월28~30일 까지 속초 2박을 하려고 알아보는데 가령 300000원에서 75% 할인된 가격으로 1박에 75000원 이라면 2박에 150000가 정상이나(거기에 엘리트10%할인) 결제창에 들어가면 가격이 달라짐. 위 예로 153000원 이라는 금액이 어떻게 나오는건지 거기에 엘리트10% 할인 17000원이 적용된 금액이라고 나오는데 이게 제가 수학을 못하는건지 도저히 이해가... 말장난에 사기에 가까운 기만적인 형태에 할말이 없음. 하여튼 플랫폼 늠들은 하나 같이 도적늠이고 인성이 바닥이여.	2022-08-22	0	abouthere	0
1	여기절대로 이용하지마세요 후회합니다 가입전에 아래 후기들 보세요 환불 취소 절대 안해줌 여기서 이런일 당한 사람 한둘아님 아래 리뷰 보세요 다들 불만이 최악입니다 별1개도 주기싫은 앱입니다 소비자들이 호구로 보이냐?	2021-10-16	0	abouthere	0
1	당일취소환불 안되는 건 잘 확인하시고 결제 신중히하시길.. 절대죽어도 환불안해줍니다 어떤사정이있더라도. 기분좋게 예약못해굉장히 아쉽네요 대체 왜이렇게 장사하세요?	2022-07-23	0	abouthere	0
1	사용자가편하게개시하시요	2022-04-08	0	abouthere	0
1	예약 시간 플렛폼 부터 최악이고, 객실 상태가 최악이어서 취소해달라 하니 예약 후 1시간이 지나 규정상 안된다는 말만 반복. 실제 객실에는 10분도 안 있었고, 살면서 이런 어플과 고객 응대는 처음봅니다. 다시는 이용하고 싶지 않고 이용하더라도 이 어플을 통해 예약 할 생각은 없음. 차라리 옆동네 어플이 훨씬 나은듯	2020-11-28	0	abouthere	0
1	환불 진짜 모같은 곳이다 ㅋㅋ 어플 바로 삭제함 5분안에 예약하고 2분뒤 취소함 ㅋㅋ 당일 취소라고 환불 백프로 안됨 ㅋㅋㅋㅋㅋ 야놀자는 해주던데	2021-11-07	0	abouthere	0
1	딱 한번 이용할려고 비용을 지불했는데 취소가 안돼서 쌩돈을 날리고 벌점 1개도 아까운 사회 악 앱 임을	2022-12-24	0	abouthere	0
1	여니 업뎃떠서 누르니 여오고, 여기 열기 누르니 업뎃또뜨고 이거만 무한반복이에요	2022-01-27	0	abouthere	0
1	연말 만원할인쿠폰 줘서 예약(진주호텔오늘)했더니 40분전에 일방적인 예약취소... 이럴꺼면 쿠폰주질말지... 일방적인 예약취소 두번째인데 거래처 관리안하실꺼면 계약을 끊으세요 ㅡㅡ 야놀자로 갈아탑니다(쿠폰사용자는 걍 무시하는건가요?)	2020-12-25	0	abouthere	0
1	"호텔×임 데일×호텔앱 잘이용하고있다가 여기어때가 가격경쟁력이 좋아 최근에 이용했다가 여탯껏 호텔예약앱에서 경험하지못한일을 당해봤네요 예약확정이 돼도 안심하지마세요 ""죄송합니다 저희가 뭐라 드릴말씀이 없습니다""라는 고객센터 전화올껍니다 예약확정이 되고 예약번호도 발급됐는데 호텔측에서 만실이라고.... 자리가없으면 미리미리 확인해서 예약완료됨 예약불가를 해놔야지 버젓히 상품을 결제하고 예약완료됐는데 참;;; 여태껏 다른앱을 사용하면서 예약확정된 상품이 번복된일은 없습니다 내가 일정이변경되어 예약취소를 하면 했지 호텔×임이 인수?되서통합 운영한다는데 걱정이 심히되네요 예약확정도 이젠 믿을수가없어져서...휴"	2023-08-07	0	abouthere	0
1	취소불가 상품에 대해서 결제시 별도의 안내도 없고 취소는 절대 불가능하다만 반복 안내함. 더 좋은 숙소로 재 예약을 하려고 취소를 하려고 했는데 무조건 불가능하다고만 답변. 쓰래기 업체 다신 사용 안합니다. 취소는 소보원에 피해구제 신청으로 진행하겠습니다.	2021-05-17	0	abouthere	0
1	여기 사기임 보여주는 금액과 실제 금액이 다름	2023-07-26	0	abouthere	0
1	고객센터 있긴합니까?	2020-07-15	0	abouthere	0
1	결제 안됨	2022-06-03	0	abouthere	0
1	예약취소시 수수료가 100%인건 너무하다	2024-02-05	0	abouthere	0
1	써본 어플 중 최악 두번다시는 이용 안함	2022-02-25	0	abouthere	0
1	이상하게 서울숙소는 거진 무료취소 가능인데 지방숙소들만 취소불가.... 그것도 숙소 사장님들은 취소가능하다 하시는데 어플에서만 '저희가 다방면으로 알아보았으나 취소환불 불가하다'는 답변만 연속. 그럼 취소말고 옵션만 변경하겠다고 했는데 그건 취소 후 재결제 하셔야 한단다. 결론은 그냥 소비자가 돈낸이상 다시 돌려줄 생각이 없다라는거겠죠? 숙소주인과 이용자가 쌍방 동의를 해도 수수료때문인지 다방면으로 취소변경 막아버리는 어플 잘 알겠습니다 여행 자주가서 최근 이용 좀 했는데 이참에 버리도록 하겠습니다	2024-10-27	0	abouthere	0
1	최악	2022-09-04	0	abouthere	0
1	사장보시오 2pc룸이라고 적어놓고 피시안되서 업주도 죄송하다하고 환불해준다는데 왜 콜직원은 환불안댈수도 있다고 하면서 무작정기달리라는데 30분동안 연락도없고 밖에서 기달리고있어서 기분 안좋네요 어플 안씁니다 탈퇴하고 ㅇㄴㅈ 갑니다	2023-09-12	0	abouthere	0
1	2년간 잘쓰던 앱이었는데..이번 네고왕 이벤트로 너무 실망해서 삭제하고 떠납니다. 이벤트를 할거면 사전준비를 충분히하고 진행하던지..마케팅에 눈이 멀어 기존 고객들의 불편은 대놓고 무시하는거 같네요.	2022-02-25	0	abouthere	0
3	처음이라 아직잘모르겠음	2023-09-23	0	abouthere	0
1	사용하지 마세요	2021-01-13	0	abouthere	0
1	리뷰남기려 하는데 계속 로딩중으로 떠요 한 10번은 시도한듯요	2021-01-27	0	abouthere	0
1	쿠폰사용 할 수 있나 상담전화하니까 상담사가 취소는 자기가 할테니 저보고 다시 결제하래요. 결제창가니까 금액이 십만원이나 올라가 있네요. 금액이 상이하다는 공지 못 받았고 책임지지 못할거면 취소를 하지말던가 저한테 다시 예약하고 싶으면 십만원을 더 내라네요.	2021-06-30	0	abouthere	0
1	예약을했지만 예약번호가 문자가오지않음. 결국 1시간 기다리다가 다른모텔로 감. 고객센터가 통화두잘안되서 몇일지나서 연락했지만 규정이 몇일후에는 환불 안된다고함. 돈만 냈다~ 다시는사용하지않을것이다. 별 하나두아깝네~	2020-08-28	0	abouthere	0
1	숙소예약 하실땐 다른 앱 쓰세요 거지같은 취소환불불가 규정때문에 입실하기 몇일전에도 환불 취소가 불가능한 숙소가 있어요 근데 다른 숙소앱 같은 모텔은 취소 환불이 됩니다. ㅎㅎㅎㅎ 고객센터 문의하니 고객센터 직원본인들도 왜 있는지 모르는 규정이랍니다. 그냥 규정이 그렇데요 사람일이란게 어떻게 될지 몰라서 취소할수도 있는건데 돈 날리는 겁니다. 다른어플 쓰세요. 여기어때는 소비자에게 공격적입니다. 무슨 자기들 맘대로 숙소가 정한것도 아닌데 취소환불불가 ㅎㅎㅎ 숙소는 여기어때에 문의하라 하고 숙소가 정한게 아니라 하고 ... 여기 쓰실거면 취소환불규정 잘 읽고 예약 잡으세요. 글자도 조그만하게 쓰여있고 취소환불이 불가한 숙소라고 안내문구창 하나도 안뜹니다. 안읽은 고객잘못도 있지만, 찾아보니 환불 못받으신분들 많아요.	2023-08-11	0	abouthere	0
1	싫어	2020-09-26	0	abouthere	0
1	어그로 어플 어그로 이벤트너무많음	2021-06-17	0	abouthere	0
1	아무것도 안뜨는데 뭘 어떻게 사용을 해여 아주 하얀 바탕만 주구장창 보고 있으면 되나여 빨리 오류 수정을 하던지 하란 말이에여 짜증나 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2021-03-15	0	abouthere	0
1	진짜 잘 사용하고 있었는데.. 최악이네요 4월15일 2시간전에 예약하고 체크인시간 기다리고 있는데 체크인 5분전에 연락와서 죄송하다고 사이트 오류가 있었다고 취소하겠다고 하며 돈은 2일정도 걸린다해서 알았다고 하고 다른곳으로 예약했는데 3일이 지난 오늘 연락하니 여자상담사 1주일 걸린다고 2틀밖에 안지났는데 왜그러냐는듯이 상담하네요. 어이가 없어서 끊고나니 열받네. 그리고 2틀 기다리고 전화한거거든요. 3일째입니다. 상담의 기본말투도 기분나쁘게 말하고 취소처리도 이렇게 느려서 아주그냥 최악입니다. 여기어때 말고도 더 친절한 사이트 많거든요. 그리고 제가 실수한것도 아니고 그쪽 사이트에서 실수했으면 미안한줄 알아야지 뭐그리 당당한지. 진짜 지금까지 거의 이사이트만 이용했는데 욕나오네. 진심 최악 사이트임. 절대 다운받지 마시길. 절대 절대 다운받지 마세요. 자기들 실수를 남에게 돌리는 최악중에 최악인 사이트임	2020-04-18	0	abouthere	0
1	고객센터 상담사들 너무 불친절합니다 해결방안이 늘 없는 사람들이니 감당하실 분들 이용하세요	2022-05-27	0	abouthere	0
2	네이버 로그인이 왜 안되나요 ?????	2023-10-16	0	abouthere	0
1	왜 삭제 했던 내역들이 또 다시 뜨나요??오류 인가요...	2023-03-28	0	abouthere	0
1	절대 사용하지 않는것을 추천합니다	2022-05-07	0	abouthere	0
2	페복으로 로그인이 안돼요	2022-09-15	0	abouthere	0
3	지역선택이 생각보다 어려움	2022-05-26	0	abouthere	0
1	사용은 편리한데 일이터지면 약간 나몰라라 씩이되는사이트네요	2020-12-13	0	abouthere	0
1	취소처리가 매우 미흡했고 매번 여기서 예약했는데 정말 실망이네요 왜 야놀자가 1위인지 잘 알겠네요^^ 아 평점 3.9인데 이유가 있겠죠? 매우 취소처리가 별로에요 이럴거면 왜 고객센터가 있는건지 의문이네요	2021-05-19	0	abouthere	0
1	개 쓰레기 어플 서버는 계속 터지고 로그인은 자꾸 다시하라고하고 그냥 회사가 능력이 안되는듯	2022-02-25	0	abouthere	0
1	도대체 고객센터 왜만들어놨어요????? 전날 21시에 연락했는데 다음날 17시가 넘어서까지 답장하나없고, 당일 아침에 계속 전화했는데도 연결많다고 끊기기만하고 그렇다고 뭐 피드백 전화가 오는거도 아님. 진짜 왜만들어논거에요???? 1대1 문의만 이용해서 답올거면 그냥 다 없애지; 카톡이랑 전화 고객센터는 왜만들어논거임 진짜	2020-06-25	0	abouthere	0
1	앱 깔고있는데 평이 넘 안좋네요 다시 삭제..	2021-07-22	0	abouthere	0
2	업뎃이후 흰화면만 나옵니다. 갤9+입니다	2021-03-13	0	abouthere	0
3	리뷰쓸때 오류좀 나게하지말아요 다시200자 쓸때마다 빡침ㅡㅡ	2022-07-16	0	abouthere	0
1	가입했는데 쿠폰 안줘여	2021-01-19	0	abouthere	0
1	업데이트하래서했더니 아예앱이 실행이안됨ㅜ 설치삭제하고 다시깔려고해도 버벅거림 으휴 야놀자로갈아탑니다	2021-05-30	0	abouthere	0
1	이제 여기어때는 삭제합니다 비행기가 결항이되서 부득이하게 펜션을 취소하게 되었는데 보상이안된다네요 결항사유와 비행기표사진 보내라고해서 보냈고 접수되었다는 문자까지 받았는데 2주가되도록연락이 없어서 전화했더니 확인해보고 연락준다더니 결국은 보상대상이아니라는 말만 계속하데요 짜증나서 전화 그냥끊었습니다 어차피 보상이안되는거면 결항사유서와 비행기표는 왜보내라고 하는걸까요? 저는 여기어때어플 다시는 못쓰겠네요 이런식이면 이어플 누가쓸까요?	2023-04-20	0	abouthere	0
1	여긴 말그대로 책임감 1도 없는듯 예약취소도 타앱보다 기간 짧고 이제 사용 하기 싫어짐. 추천불가	2021-03-18	0	abouthere	0
1	별한개도 아깝습니다 환불 절대로 해주지 않으려고 하기때문에 혹여나 여기어때때문에 피해보는 분들이 없으셨으면 좋겠습니다	2022-05-27	0	abouthere	0
1	평일에도 여기어때는 방이없는데 직접결제하러 들어가면 방이넘침 한두곳아님 서비스도 개판 소비자우롱하는게 도을 넘어섰다	2020-07-16	0	abouthere	0
1	빨리설치하게해주세요 !!!! 느려 답답해 미치겠어요	2023-04-13	0	abouthere	0
1	이어플만 자꾸 로딩걸리면서 안켜져요 다시 깔고 키려해도 안켜집니다 갤럭시S20 lgu 5g인데 이해가안가네요 야놀자 어플은 잘되는데요 데이터삭제 및 캐시삭제도했는데 전~~~혀안됩니다 ㅡㅡ <<<<<>>>>> 아니 리뷰답글들 보니까 데이터 캐시 다 삭제해야 된다해서 데이터 삭제하고나서 모든 앱마다 다시 허용눌러야해서 불편까지 겪고있는데 또 데이터 삭제하라구요? 제가보기엔 뭔가 앱업데이트 잘못해서 일부기기랑 충돌일어나는거같은데 개선좀 하셔요	2021-05-16	0	abouthere	0
1	제주도 특가25000이래서 어플다운로드 받게 하더니 막상 들어가니 25000원자리 없고 제일 저렴하게 50000원 이상임	2024-09-14	0	abouthere	1
1	아니 진짜 장난하십니까? 전화 받지도 않을거면서 왜 고객센터 번호를 써놓은건지 이해가 안가네요... 영수증 하나 받으려고 일주일이넘게 1대1 문의 쓰고 전화하고 카카오톡문의까지 했는데 읽지도 않으시네요 아예... 하다하다 결국 플레이스토어까지 와서 댓글을 쓰네요. 이럴꺼면 고객센터는 왜 만들었나요? 출장비 정산하려고 영수증 하나 받으려는데 이렇게 어려울줄은 상상도 못했습니다. 문의 올려놨으니까 영수증 빨리 처리 부탁드립니다 제발... ------------------------------------ 저기요 메일 보내라는곳으로 보냈는데 왜 답장이 없으신가요? 빨리 출장비 처리해야하는데 답답하네요 진짜 열받게... 거래명세서 하나 받는데 2주가 넘게 걸려야하나요 원래? 아니 연락하라는 곳으로 하는데 하는 곳들은 받지도않고 뭐하시는겁니까? 놀리시는건가요? 장난합니까? 빨리 보내달라구요!!!!!!	2020-08-26	0	abouthere	0
1	탈퇴하고 지웁니다~ 취소규정에 명시되어있는 취소가능한 날짜인데도 앱에는 취소불가라고 막혀있어서 고객센터 문의했더니 취소가능하다고 바로 해주시네요 ㅎㅎ 이런일이 벌써 두번째인데 앱에서 뭘 기준으로 취소불가로 넘어가도록 만드신건지 진짜 1도 모르겠습니다. 고객센터도 오후세시부터 네시까지 열번 전화걸어서 간신히 연결됐구요 카카오톡상담 당연히 먹통이구요. 평균적인 시간대별 문의량을 분석은 하고 상담사 배치를 하시는건가요? 어플내에서 생긴 오류인데 상담사연결지연으로 취소가능시간 넘어가면 시간넘어서 안된다고만 하실거잖아요 ㅎㅎㅎ? 상담사분들이 무슨죄가있나요~ 이건 그냥 운영적인측면에서 떨어진다고밖에 보이질않네요. 할인 더많고 같은숙소도 여기랑 다르게 취소 1일전까지 가능한 야놀자로 갑니다~ 회사가 망해가는데엔 이유가있죠!	2020-07-01	0	abouthere	0
1	결제중복시스템오류	2022-08-07	0	abouthere	0
1	업데이트좀 그만좀하세요. 번거럽기만하고 속도도 느려지고.	2021-05-21	0	abouthere	0
1	대처 개 같이함 비위생상태 안좋아서 사장님이랑 환불하기로 했는데 안된다고 하고 한참후에해줌	2020-12-22	0	abouthere	0
1	아니 호텔취소불가라고되있어서 호텔에문의했더니 여기어때로 전화하래서 전화를 몇통째하고있는데 연결도안되고 카톡상담도 연결이안되고 1대1문의 답변도 안올라오고 어쩌라는거에요...? 이미 수수료 나오는거라 상관없는데 이러다 계속 연결안되면 100프로 미환불 처리될건데 책임져주시나요? 화딱지나네 이럴거면 고객센터를 왜 운영해요? 시간은 새벽3시까진데 받지않고 어쩌란말입니까?	2020-02-22	0	abouthere	0
1	환불불가 어플 - 피해자 다수. 사용하기 전에 초록창에 여기어때 예약취소, 환불거부 한번만 검색해보세요. 결제하고 5분~10분만에 취소해도 수수료 100%, 환불금 0원입니다.	2021-08-18	0	abouthere	0
1	최악 거의 대부분의 모텔이 가격과 시간이 맞지않음 휘가로란 곳은 어플을 보여줫는데도 시간지났다고 막무가내로 나가라고함 야놀자는 안써봤는데 이제부터 야놀자를 쓰겠음	2021-10-04	0	abouthere	0
1	야놀자를 쓰세요	2020-07-17	0	abouthere	0
1	업체 불친절. 그에 따른 상담원의 대응 미숙 및 무성의함과 불친절. 탈퇴 합니다.	2022-04-01	0	abouthere	0
1	이건 뭐 업데이트도 안되고 지웠다가 다시깔래도 안되고 개떡같네	2021-01-26	0	abouthere	0
